"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.134782608695652,1,1.65005978477481,0.998214285714286,419.239561698489,419.239561698489
"528","{word_freq_our=[-Inf;0.01],word_freq_original=(0.245; Inf]} => {class=0}",0.0357487922705314,0.986666666666667,1.62805898764448,0.980263157894737,94.4422389581305,88.1577595870024
"529","{word_freq_original=(0.245; Inf],X.char_freq_..28.=(0.2725; Inf]} => {class=0}",0.0178743961352657,0.986666666666667,1.62805898764448,0.974025974025974,46.3498811122928,43.2656163286765
"530","{word_freq_business=(0.055; Inf],word_freq_hp=(0.12;1.495]} => {class=0}",0.0176328502415459,0.986486486486486,1.62776167957515,0.973684210526316,45.6773594484653,42.5974884270725
"531","{word_freq_000=(0.26; Inf],capital_run_length_longest=(9.5;18.5]} => {class=1}",0.0176328502415459,0.986486486486486,2.50401842676521,0.973684210526316,110.796055851576,105.910060041253
"532","{word_freq_original=(0.245; Inf],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.035024154589372,0.986394557823129,1.62760999178468,0.979865771812081,92.3516723246268,86.0830929840282
"533","{word_freq_credit=(0.08; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0519323671497585,0.986238532110092,2.50338903920036,0.981818181818182,338.100103970414,322.919791177648
"534","{word_freq_order=(0.045; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.0516908212560386,0.986175115207373,2.50322806680474,0.981735159817352,336.391348890066,321.218958456803
"535","{word_freq_will=(0.985;2.805],word_freq_hpl=(0.12; Inf]} => {class=0}",0.0340579710144928,0.986013986013986,1.62698202554719,0.979310344827586,89.5692858906408,83.3225770120918
"536","{word_freq_over=(0.265; Inf],word_freq_remove=(0.01; Inf]} => {class=1}",0.0509661835748792,0.985981308411215,2.50273612312841,0.981481481481482,331.27035365603,316.121928887052
"537","{word_freq_labs=(0.125; Inf],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.0835748792270531,0.985754985754986,1.62655465963557,0.98300283286119,231.60475999926,215.158649530268
"538","{word_freq_you=[-Inf;0.115],word_freq_labs=(0.125; Inf]} => {class=0}",0.0330917874396135,0.985611510791367,1.62631791736798,0.978723404255319,86.7926526926314,80.5686403310196
"539","{word_freq_our=[-Inf;0.01],word_freq_labs=(0.125; Inf]} => {class=0}",0.0654589371980676,0.985454545454545,1.62605891517809,0.981949458483754,177.607231919226,164.734459352849
"540","{word_freq_email=(0.015; Inf],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.0652173913043478,0.985401459854015,2.50126428191025,0.981884057971015,429.889322111564,409.428020223525
"541","{word_freq_free=(0.095; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.064975845410628,0.985347985347985,2.50112854649948,0.981818181818182,428.132191168603,407.680792712111
"542","{word_freq_make=(0.075; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.064975845410628,0.985347985347985,2.50112854649948,0.981818181818182,428.132191168603,407.680792712111
"543","{word_freq_our=[-Inf;0.01],word_freq_85=(0.195; Inf]} => {class=0}",0.0644927536231884,0.985239852398524,1.62570465880027,0.981684981684982,174.645089777719,161.803740625125
"544","{word_freq_will=(2.805; Inf],capital_run_length_average=(1.075;2.014]} => {class=0}",0.0161835748792271,0.985294117647059,1.62579419970459,0.971428571428571,41.6496399830953,38.5982592925024
"545","{word_freq_650=(0.01; Inf],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0642512077294686,0.985185185185185,1.62561445463,0.981617647058823,173.905528820527,161.072106610235
"546","{word_freq_hp=(0.12;1.495],word_freq_650=(0.01; Inf]} => {class=0}",0.0318840579710145,0.985074626865672,1.6254320267931,0.977941176470588,83.3299512974303,77.1355821875925
"547","{word_freq_pm=(0.105;0.75],word_freq_original=(0.245; Inf]} => {class=0}",0.0159420289855072,0.985074626865672,1.6254320267931,0.971014492753623,40.9795954944151,37.9333589790689
"548","{word_freq_hpl=(0.12; Inf],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.142270531400966,0.98494983277592,1.62522610908422,0.983333333333333,420.314023077035,388.813639551134
"549","{word_freq_labs=(0.125; Inf],X.char_freq_..21.=(0.0785;0.377]} => {class=0}",0.0157004830917874,0.984848484848485,1.62505887894489,0.970588235294118,40.3099082518546,37.2689423043312
"550","{word_freq_all=(0.235;1.93],word_freq_000=(0.26; Inf]} => {class=1}",0.0780193236714976,0.984756097560976,2.49962614586293,0.981818181818182,520.763575320998,494.895160418625
"551","{word_freq_will=(0.245;0.985],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.077536231884058,0.984662576687117,2.49938875995381,0.981707317073171,517.153006640539,491.308361210621
"552","{word_freq_original=(0.245; Inf],capital_run_length_total=(71.5;130.5]} => {class=0}",0.0154589371980676,0.984615384615385,1.62467424962443,0.970149253731343,39.6405792986686,36.6050159708408
"553","{word_freq_mail=[-Inf;0.045],word_freq_hp=(0.12;1.495]} => {class=0}",0.0768115942028986,0.984520123839009,1.62451706364827,0.981538461538462,210.191922255843,193.998351995479
"554","{word_freq_people=(0.115; Inf],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0461352657004831,0.984536082474227,2.49906767715714,0.979591836734694,297.331395990742,282.351337541581
"555","{word_freq_hpl=(0.12; Inf],capital_run_length_average=(1.075;2.014]} => {class=0}",0.0613526570048309,0.984496124031008,1.62447746253024,0.980769230769231,165.061107525301,152.325177847478
"556","{word_freq_your=[-Inf;0.385],word_freq_original=(0.245; Inf]} => {class=0}",0.0301932367149758,0.984251968503937,1.62407459131379,0.976744186046512,78.4972793296449,72.3470799832791
"557","{word_freq_receive=(0.045; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0746376811594203,0.984076433121019,2.49790093998836,0.981012658227848,495.569431683845,469.869544090352
"558","{word_freq_remove=[-Inf;0.01],word_freq_hpl=(0.12; Inf]} => {class=0}",0.16256038647343,0.983918128654971,1.62352373560446,0.982507288629738,490.044354184692,450.852800141682
"559","{word_freq_your=[-Inf;0.385],word_freq_conference=(0.01; Inf]} => {class=0}",0.0294685990338164,0.983870967741935,1.62344591727844,0.976190476190476,76.4315369640144,70.301333663298
"560","{word_freq_report=(0.045; Inf],word_freq_addresses=(0.025; Inf]} => {class=1}",0.0147342995169082,0.983870967741935,2.49737940309725,0.96875,91.7406512676837,86.9224839085393
"561","{word_freq_you=[-Inf;0.115],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0729468599033816,0.98371335504886,1.62318584691203,0.980582524271845,198.098761682125,182.058233492214
"562","{word_freq_remove=(0.01; Inf],capital_run_length_total=(710; Inf]} => {class=1}",0.0439613526570048,0.983783783783784,2.49715810230832,0.978609625668449,282.172191627602,267.273647608277
"563","{word_freq_project=(0.085; Inf],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.0144927536231884,0.983606557377049,1.62300962436867,0.968253968253968,36.966870203991,33.9543635802296
"564","{word_freq_1999=(0.105; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.028743961352657,0.983471074380165,1.62278606932399,0.975609756097561,74.3690415865632,68.2595411147778
"565","{word_freq_your=(1.025;6.6],word_freq_000=(0.26; Inf]} => {class=1}",0.071256038647343,0.983333333333333,2.49601471489883,0.980132450331126,470.560427586379,445.034553435971
"566","{word_freq_internet=(0.015; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.0570048309178744,0.983333333333333,2.49601471489883,0.979338842975207,370.656829114194,350.550294398796
"567","{X.char_freq_..28.=(0.2725; Inf],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.0285024154589372,0.983333333333333,1.6225587883619,0.975409836065574,73.6822655366475,67.5798320011444
"568","{word_freq_data=(0.335; Inf],X.char_freq_..3B.=(0.0665; Inf]} => {class=0}",0.0142512077294686,0.983333333333333,1.6225587883619,0.967741935483871,36.2993514040837,33.293005471152
"569","{word_freq_addresses=(0.025; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0420289855072464,0.983050847457627,2.49529767533696,0.977653631284916,268.755989143069,253.933539890305
"570","{word_freq_you=(0.805;1.755],capital_run_length_total=(9.5;31.5]} => {class=0}",0.0140096618357488,0.983050847457627,1.62209266977863,0.967213114754098,35.6321990919908,32.6321880361808
"571","{word_freq_all=[-Inf;0.235],word_freq_re=(1.57; Inf]} => {class=0}",0.041304347826087,0.982758620689655,1.62161047814076,0.977272727272727,107.964314800448,98.7211683239007
"572","{word_freq_our=(0.375; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.0536231884057971,0.982300884955752,2.49339403048241,0.978070175438597,346.569293223813,326.62205138622
"573","{word_freq_project=(0.085; Inf],capital_run_length_total=(31.5;71.5]} => {class=0}",0.0132850241545894,0.982142857142857,1.62059443147526,0.96551724137931,33.632959456898,30.6530880774311
"574","{word_freq_over=(0.265; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.0396135265700483,0.982035928143713,2.49272148529428,0.976331360946746,252.06300798358,237.341280802891
"575","{X.char_freq_..21.=(0.377;7.52],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0782608695652174,0.981818181818182,2.49216877543058,0.978915662650602,519.013316433737,488.338534952338
"576","{word_freq_85=(0.195; Inf],capital_run_length_total=(71.5;130.5]} => {class=0}",0.0260869565217391,0.981818181818182,1.62005869777891,0.973214285714286,66.8344361033424,60.8078007503983
"577","{word_freq_addresses=(0.025; Inf],word_freq_credit=(0.08; Inf]} => {class=1}",0.0260869565217391,0.981818181818182,2.49216877543058,0.973214285714286,163.560027759515,153.893285208305
"578","{word_freq_free=(0.095; Inf],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.0910628019323672,0.981770833333333,2.4920485898222,0.979274611398964,612.526968495304,576.232497338664
"579","{word_freq_edu=(0.125; Inf],X.char_freq_..28.=(0.1105;0.2725]} => {class=0}",0.0258454106280193,0.981651376146789,1.61978345844867,0.972972972972973,66.1516533793915,60.1331654500673
"580","{word_freq_remove=(0.01; Inf],word_freq_business=(0.055; Inf]} => {class=1}",0.0770531400966184,0.981538461538462,2.49145875583644,0.978593272171254,509.993869597566,479.395608391158
"581","{word_freq_all=(0.235;1.93],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.101932367149758,0.981395348837209,2.49109548999758,0.979166666666667,693.520175870688,651.593304143714
"582","{word_freq_000=[-Inf;0.125],word_freq_hpl=(0.12; Inf]} => {class=0}",0.163768115942029,0.981186685962373,1.61901669186298,0.97979797979798,488.918661764346,443.337772499272
"583","{word_freq_will=[-Inf;0.245],word_freq_85=(0.195; Inf]} => {class=0}",0.0502415458937198,0.981132075471698,1.61892658128849,0.976635514018692,131.670866334623,119.360701736961
"584","{word_freq_hp=(0.12;1.495],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0369565217391304,0.980769230769231,1.61832786583683,0.974683544303797,95.3432491865746,86.2622907113065
"585","{word_freq_our=[-Inf;0.01],word_freq_hp=(0.12;1.495]} => {class=0}",0.0613526570048309,0.980694980694981,1.6182053487753,0.977011494252874,162.430910726983,146.901962101285
"586","{word_freq_receive=[-Inf;0.045],word_freq_labs=(0.125; Inf]} => {class=0}",0.0852657004830918,0.980555555555556,1.61797528895974,0.977900552486188,231.632748714071,209.331979325406
"587","{word_freq_over=(0.265; Inf],capital_run_length_average=(4.813; Inf]} => {class=1}",0.036231884057971,0.980392156862745,2.48854906769575,0.974193548387097,228.836420649065,214.268364998401
"588","{word_freq_people=(0.115; Inf],word_freq_hp=(0.12;1.495]} => {class=0}",0.0120772946859903,0.980392156862745,1.61770567134785,0.962264150943396,30.3084191322599,27.3665381234451
"589","{word_freq_000=(0.26; Inf],word_freq_1999=[-Inf;0.105]} => {class=1}",0.105072463768116,0.97972972972973,2.48686761562298,0.977578475336323,714.741918310345,667.729337476773
"590","{word_freq_1999=(0.105; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0234299516908213,0.97979797979798,1.61672524366825,0.97029702970297,59.3440027393197,53.4138259665097
"591","{word_freq_remove=(0.01; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0693236714975845,0.979522184300341,2.48634079889848,0.976271186440678,452.830710839645,422.745769627356
"592","{word_freq_your=[-Inf;0.385],word_freq_re=(1.57; Inf]} => {class=0}",0.0345410628019324,0.979452054794521,1.61615444673149,0.972972972972973,88.3834623783422,79.4042202927574
"593","{word_freq_free=[-Inf;0.095],word_freq_conference=(0.01; Inf]} => {class=0}",0.0340579710144928,0.979166666666667,1.61568353925867,0.972602739726027,86.9959708507375,78.0382684994433
"594","{word_freq_650=(0.01; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0113526570048309,0.979166666666667,1.61568353925867,0.96,28.3183365525861,25.4024862270915
"595","{word_freq_our=(0.375; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0678743961352657,0.979094076655052,2.48525412467929,0.975778546712803,442.219676777845,412.236266801639
"596","{word_freq_3d=[-Inf;0.365],word_freq_re=(1.57; Inf]} => {class=0}",0.0446859903381642,0.978835978835979,1.61513788456794,0.973821989528796,115.278088213511,103.225053254681
"597","{word_freq_remove=[-Inf;0.01],word_freq_re=(1.57; Inf]} => {class=0}",0.0446859903381642,0.978835978835979,1.61513788456794,0.973821989528796,115.278088213511,103.225053254681
"598","{word_freq_our=(0.01;0.375],word_freq_data=(0.335; Inf]} => {class=0}",0.0111111111111111,0.978723404255319,1.6149521297796,0.959183673469388,27.6557712647891,24.7492358904683
"599","{word_freq_original=(0.245; Inf],word_freq_re=(0.135;0.575]} => {class=0}",0.0111111111111111,0.978723404255319,1.6149521297796,0.959183673469388,27.6557712647891,24.7492358904683
"600","{word_freq_000=[-Inf;0.125],word_freq_labs=(0.125; Inf]} => {class=0}",0.0884057971014493,0.978609625668449,1.61476438830904,0.976063829787234,239.031827547544,213.779736050967
"601","{word_freq_hp=(0.12;1.495],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0770531400966184,0.978527607361963,1.61462905319989,0.975609756097561,205.641197079225,183.835632828703
"602","{X.char_freq_..28.=(0.002;0.1105],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0550724637681159,0.978540772532189,2.483849661731,0.974468085106383,353.383245244957,328.800415906127
"603","{word_freq_order=(0.045; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0550724637681159,0.978540772532189,2.483849661731,0.974468085106383,353.383245244957,328.800415906127
"604","{word_freq_hp=(0.12;1.495],X.char_freq_..28.=(0.2725; Inf]} => {class=0}",0.0219806763285024,0.978494623655914,1.61457462811299,0.968421052631579,55.2772004266373,49.4070238842268
"605","{word_freq_remove=(0.01; Inf],word_freq_free=(0.095; Inf]} => {class=1}",0.0983091787439613,0.978365384615385,2.48340447106542,0.976076555023923,661.540544674513,615.151706716441
"606","{word_freq_000=[-Inf;0.125],word_freq_85=(0.195; Inf]} => {class=0}",0.0869565217391304,0.978260869565217,1.6141889198884,0.975675675675676,234.383551600475,209.230255874801
"607","{word_freq_remove=[-Inf;0.01],word_freq_85=(0.195; Inf]} => {class=0}",0.0869565217391304,0.978260869565217,1.6141889198884,0.975675675675676,234.383551600475,209.230255874801
"608","{word_freq_business=(0.055; Inf],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.0748792270531401,0.977917981072555,2.48226881768264,0.974921630094044,490.300741504429,455.221844867117
"609","{word_freq_all=(0.235;1.93],word_freq_addresses=(0.025; Inf]} => {class=1}",0.0536231884057971,0.977973568281938,2.48240991581068,0.973799126637555,343.088588156737,318.602731479364
"610","{word_freq_money=(0.01; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0635265700483092,0.977695167286245,2.48170324498164,0.974169741697417,410.587017876102,380.920439719218
"611","{word_freq_labs=(0.125; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.06256038647343,0.977358490566038,1.61269994059123,0.973782771535581,163.499671692439,145.24659562264
"612","{word_freq_receive=(0.045; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0521739130434783,0.97737556561086,2.4808919936413,0.973094170403587,332.826134715261,308.440068617655
"613","{word_freq_free=[-Inf;0.095],word_freq_labs=(0.125; Inf]} => {class=0}",0.0830917874396135,0.977272727272727,1.61255842602993,0.974576271186441,222.062267883478,197.180156856188
"614","{word_freq_your=[-Inf;0.385],word_freq_project=(0.085; Inf]} => {class=0}",0.041304347826087,0.977142857142857,1.61234413255139,0.971751412429379,105.398157780254,93.5228089233585
"615","{word_freq_remove=(0.01; Inf],X.char_freq_..28.=(0.002;0.1105]} => {class=1}",0.0618357487922705,0.977099236641221,2.48019058227753,0.973484848484849,398.366124656243,368.828331211891
"616","{word_freq_order=(0.045; Inf],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.0615942028985507,0.977011494252874,2.47996786401404,0.973384030418251,396.623953357912,367.10483881667
"617","{word_freq_all=(1.93; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0101449275362319,0.976744186046512,1.61168630140795,0.955555555555556,25.0096170812569,22.1440958314186
"618","{word_freq_remove=(0.01; Inf],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0707729468599034,0.976666666666667,2.4790925812385,0.973509933774834,459.975170135519,425.237646328811
"619","{word_freq_your=(1.025;6.6],word_freq_money=(0.01; Inf]} => {class=1}",0.110628019323672,0.976545842217484,2.47878589011673,0.974522292993631,751.88720639998,694.816128260009
"620","{word_freq_internet=(0.015; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0804347826086956,0.976539589442815,2.47877001857342,0.973760932944606,528.250601204296,488.143907374385
"621","{word_freq_remove=(0.01; Inf],X.char_freq_..21.=(0.0785;0.377]} => {class=1}",0.0603864734299517,0.9765625,2.47882817290006,0.972868217054264,387.926828818875,358.502218034912
"622","{word_freq_money=(0.01; Inf],capital_run_length_average=(3.381;4.813]} => {class=1}",0.0301932367149758,0.9765625,2.47882817290006,0.969230769230769,187.775149941739,173.532230165453
"623","{word_freq_your=(1.025;6.6],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.109903381642512,0.976394849785408,2.47840262299913,0.974358974358974,746.080783833177,689.093102174196
"624","{X.char_freq_..21.=(0.377;7.52],capital_run_length_longest=(55.5;240]} => {class=1}",0.0599033816425121,0.976377952755905,2.47835973293038,0.97265625,384.454378101553,355.06810320924
"625","{word_freq_receive=(0.045; Inf],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.0596618357487923,0.976284584980237,2.47812273563347,0.972549019607843,382.719522053701,353.352533329598
"626","{word_freq_technology=(0.055;1.43],word_freq_1999=(0.105; Inf]} => {class=0}",0.0495169082125604,0.976190476190476,1.61077264704208,0.971698113207547,126.950069901181,112.069001746366
"627","{word_freq_85=(0.195; Inf],capital_run_length_average=(2.014;3.381]} => {class=0}",0.0495169082125604,0.976190476190476,1.61077264704208,0.971698113207547,126.950069901181,112.069001746366
"628","{word_freq_000=(0.26; Inf],word_freq_hp=[-Inf;0.12]} => {class=1}",0.108454106280193,0.976086956521739,2.477621091355,0.974025974025974,734.496645918959,677.676739848448
"629","{word_freq_remove=(0.01; Inf],word_freq_order=(0.045; Inf]} => {class=1}",0.0589371980676328,0.976,2.47740036787247,0.972222222222222,377.520425514485,348.211779787262
"630","{word_freq_our=(0.375; Inf],word_freq_remove=(0.01; Inf]} => {class=1}",0.0971014492753623,0.975728155339806,2.47671033912127,0.973429951690821,648.583034596696,597.671868839343
"631","{X.char_freq_..21.=[-Inf;0.005],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0871980676328502,0.975675675675676,1.60992319541542,0.973118279569892,232.518608403061,204.69225736819
"632","{word_freq_direct=(1.67; Inf]} => {class=0}",0.00966183574879227,0.975609756097561,1.60981442417055,0.953488372093023,23.6890893040623,20.8466920539507
"633","{word_freq_project=(0.085; Inf],X.char_freq_..3B.=(0.0665; Inf]} => {class=0}",0.00966183574879227,0.975609756097561,1.60981442417055,0.953488372093023,23.6890893040623,20.8466920539507
"634","{word_freq_report=(0.045; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0190821256038647,0.975308641975309,2.47564547993733,0.963855421686747,116.945542307046,107.610422212898
"635","{word_freq_your=[-Inf;0.385],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0857487922705314,0.975274725274725,1.60926160328313,0.972677595628415,227.889364554404,200.182023984309
"636","{word_freq_data=(0.335; Inf],X.char_freq_..5B.=(0.0325; Inf]} => {class=0}",0.0188405797101449,0.975,1.60880829015544,0.963414634146341,46.512759927869,40.7968494412368
"637","{word_freq_money=(0.01; Inf],capital_run_length_longest=(55.5;240]} => {class=1}",0.0560386473429952,0.974789915966387,2.47432878730891,0.970833333333333,356.805897380061,327.738388844077
"638","{word_freq_remove=[-Inf;0.01],word_freq_original=(0.245; Inf]} => {class=0}",0.0463768115942029,0.974619289340102,1.60818009480591,0.969849246231156,117.693070796493,103.016952663984
"639","{word_freq_your=(1.025;6.6],capital_run_length_total=(710; Inf]} => {class=1}",0.0463768115942029,0.974619289340102,2.47389568232251,0.969849246231156,292.096654716428,268.143130821107
"640","{word_freq_address=(0.075;1.77],word_freq_money=(0.01; Inf]} => {class=1}",0.0729468599033816,0.974193548387097,2.4728150155258,0.971153846153846,472.512135686153,433.127713700442
"641","{word_freq_remove=[-Inf;0.01],word_freq_will=(2.805; Inf]} => {class=0}",0.0272946859903382,0.974137931034483,1.60738582482374,0.966101694915254,67.7292650284422,59.1288003305922
"642","{word_freq_over=(0.075;0.265],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0181159420289855,0.974025974025974,2.47238965816526,0.962025316455696,110.571464154757,101.296671844132
"643","{word_freq_hp=(0.12;1.495],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.0809178743961353,0.973837209302326,1.6068896159871,0.971098265895954,212.568395081688,185.272732807171
"644","{word_freq_all=(0.235;1.93],word_freq_remove=(0.01; Inf]} => {class=1}",0.0985507246376812,0.973747016706444,2.47168157520826,0.971496437054632,656.350316906686,600.717113085018
"645","{word_freq_internet=(0.015; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.00893719806763285,0.973684210526316,1.60663715885968,0.95,21.7116585284448,18.9079488388068
"646","{word_freq_our=(0.375; Inf],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.0710144927536232,0.973509933774835,2.47107978284967,0.970394736842105,458.277006275302,419.089828842573
"647","{word_freq_addresses=(0.025; Inf],word_freq_hpl=[-Inf;0.12]} => {class=1}",0.0623188405797101,0.973584905660377,2.47127008548986,0.970037453183521,398.393842592329,364.4215295161
"648","{word_freq_report=(0.045; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0355072463768116,0.973509933774835,2.47107978284967,0.967320261437909,220.464671607497,201.612780533692
"649","{word_freq_000=(0.26; Inf],word_freq_technology=[-Inf;0.055]} => {class=1}",0.105797101449275,0.973333333333333,2.47063151440834,0.971238938053097,709.818844691002,648.726831954789
"650","{word_freq_will=(2.805; Inf],word_freq_free=[-Inf;0.095]} => {class=0}",0.0260869565217391,0.972972972972973,1.60546357437549,0.964601769911504,64.3204084567674,55.7979489351042
"651","{word_freq_will=[-Inf;0.245],word_freq_you=(7.205; Inf]} => {class=0}",0.00869565217391304,0.972972972972973,1.60546357437549,0.948717948717949,21.0534507817301,18.2638667852413
"652","{X.char_freq_..24.=(0.1425; Inf],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0685990338164251,0.972602739726028,2.46877703400721,0.969387755102041,440.568229010474,401.634971719021
"653","{X.char_freq_..24.=(0.1425; Inf],X.char_freq_..23.=(0.035; Inf]} => {class=1}",0.0429951690821256,0.972677595628415,2.46896704224503,0.967567567567568,268.573268462274,244.902651993932
"654","{word_freq_you=(0.805;1.755],word_freq_650=(0.01; Inf]} => {class=0}",0.0256038647342995,0.972477064220183,1.6046452952856,0.963963963963964,62.9596198630086,54.4699345865991
"655","{word_freq_remove=(0.01; Inf],X.char_freq_..23.=(0.035; Inf]} => {class=1}",0.0422705314009662,0.972222222222222,2.46781115879828,0.967032967032967,263.55504265798,239.948643784401
"656","{word_freq_order=(0.045; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0842995169082126,0.972144846796657,2.46761475520427,0.969529085872576,550.383684121598,500.952201250908
"657","{word_freq_1999=(0.105; Inf],word_freq_pm=(0.105;0.75]} => {class=0}",0.0251207729468599,0.97196261682243,1.60379642632318,0.963302752293578,61.6004200440349,53.1444786064095
"658","{word_freq_internet=[-Inf;0.015],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0917874396135266,0.971867007672634,1.60363866551005,0.969465648854962,242.026242865316,208.693998569786
"659","{word_freq_you=(0.115;0.805],word_freq_data=(0.335; Inf]} => {class=0}",0.0166666666666667,0.971830985915493,1.60357922745721,0.958904109589041,40.4842660244845,34.9018333274131
"660","{word_freq_money=[-Inf;0.01],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0915458937198068,0.971794871794872,1.60351963699911,0.969387755102041,241.247705628036,207.940652904452
"661","{capital_run_length_longest=[-Inf;5.5],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0910628019323672,0.971649484536083,1.60327973933016,0.969230769230769,239.69193285742,206.43545951986
"662","{word_freq_free=[-Inf;0.095],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.0905797101449275,0.971502590673575,1.60303735567501,0.969072164948454,238.137894359285,204.932265535453
"663","{word_freq_remove=(0.01; Inf],capital_run_length_longest=(55.5;240]} => {class=1}",0.057487922705314,0.971428571428572,2.46579661907682,0.967611336032389,363.713728937243,330.227871447477
"664","{word_freq_addresses=(0.025; Inf],X.char_freq_..21.=(0.0785;0.377]} => {class=1}",0.0246376811594203,0.971428571428571,2.46579661907682,0.962616822429907,150.468929815248,136.61577900031
"665","{word_freq_business=(0.055; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.0654589371980676,0.971326164874552,2.46553667846759,0.96797153024911,417.687450287003,379.097927791681
"666","{word_freq_remove=(0.01; Inf],word_freq_your=(1.025;6.6]} => {class=1}",0.105555555555556,0.971111111111111,2.46499080318823,0.969026548672566,704.384166467601,638.830997896366
"667","{word_freq_order=(0.045; Inf],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0567632850241546,0.971074380165289,2.46489756829203,0.967213114754098,358.543363435198,325.134312033083
"668","{word_freq_over=(0.265; Inf],word_freq_receive=(0.045; Inf]} => {class=1}",0.0405797101449275,0.971098265895954,2.46495819792106,0.965714285714286,251.876707918722,228.425756901314
"669","{word_freq_money=(0.01; Inf],X.char_freq_..23.=(0.035; Inf]} => {class=1}",0.0405797101449275,0.971098265895954,2.46495819792106,0.965714285714286,251.876707918722,228.425756901314
"670","{word_freq_people=(0.115; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.0161835748792271,0.971014492753623,1.60223196492627,0.957746478873239,39.1491769204174,33.6003377087779
"671","{word_freq_addresses=(0.025; Inf],X.char_freq_..24.=(0.0555;0.1425]} => {class=1}",0.0161835748792271,0.971014492753623,2.46474555487431,0.957746478873239,97.8646859148568,88.7272422833426
"672","{word_freq_money=(0.01; Inf],capital_run_length_total=(710; Inf]} => {class=1}",0.0557971014492754,0.970588235294118,2.46366357701879,0.966666666666667,351.662342018662,318.357433451724
"673","{word_freq_free=(0.095; Inf],word_freq_font=(0.115; Inf]} => {class=1}",0.00797101449275362,0.970588235294118,2.46366357701879,0.944444444444444,47.7415092393299,43.2200509821386
"674","{word_freq_email=(0.015; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0710144927536232,0.97029702970297,2.46292440402839,0.967213114754098,454.829096347106,411.337788224795
