Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7685;-3.321],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Mark,Male,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Mark,Male,(-4.672;-4.2625],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hed
Jo,Female,(-3.321;-2.9435],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hid
Jo,Female,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Jo,Female,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7685;-3.321],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.321;-2.9435],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hid
Jo,Female,(-3.321;-2.9435],(0.4245;0.711],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Jo,Female,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7685;-3.321],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7685;-3.321],[-Inf;-0.1345],(0.4735;1.086],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hid
Jo,Female,(-3.321;-2.9435],(-0.1345;0.4245],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Jo,Female,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7685;-3.321],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.672;-4.2625],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7685;-3.321],[-Inf;-0.1345],(0.4735;1.086],(0.829; Inf],(0.169; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hid
Jo,Female,(-3.321;-2.9435],(-0.1345;0.4245],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Jo,Female,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7685;-3.321],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.672;-4.2625],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7685;-3.321],[-Inf;-0.1345],(0.4735;1.086],(0.829; Inf],(0.169; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hid
Jo,Female,(-3.321;-2.9435],(-0.1345;0.4245],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.321;-2.9435],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Jo,Female,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7685;-3.321],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.672;-4.2625],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7685;-3.321],[-Inf;-0.1345],(0.4735;1.086],(0.829; Inf],(0.169; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hid
Jo,Female,(-3.7685;-3.321],(0.4245;0.711],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.321;-2.9435],(0.711;1.387],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Jo,Female,(-2.3195;-1.557],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7685;-3.321],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.672;-4.2625],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Kate,Female,(-3.7685;-3.321],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-4.2625;-3.7685],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hAd
Kate,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hYd
Kate,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],had
Kate,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Kate,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Kate,Female,(-3.321;-2.9435],(1.387;2.1395],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hed
Kate,Female,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hAd
Kate,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hYd
Kate,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Kate,Female,(-3.321;-2.9435],(1.387;2.1395],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hed
Kate,Female,(-3.7685;-3.321],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hAd
Kate,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hYd
Kate,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],had
Kate,Female,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hud
Kate,Female,(-3.7685;-3.321],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hAd
Kate,Female,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hud
Kate,Female,(-4.2625;-3.7685],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7685;-3.321],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hAd
Kate,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hYd
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Kate,Female,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Kate,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hed
Kate,Female,(-4.2625;-3.7685],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7685;-3.321],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-3.321;-2.9435],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hAd
Kate,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hYd
Kate,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
