normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
(116.5; Inf],alfa-romero,gas,std,two,convertible,rwd,dohc,four,mpfi,front,(88.5;92.15],(168.75;169.05],[-Inf;64.3],[-Inf;50.35],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],3
(116.5; Inf],toyota,gas,std,two,convertible,rwd,ohc,four,mpfi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],(29.5; Inf],(8497; Inf],2
[-Inf;75.5],toyota,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],-1
[-Inf;75.5],toyota,gas,std,four,hatchback,fwd,ohc,four,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],-1
[-Inf;75.5],toyota,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],-1
[-Inf;75.5],toyota,gas,std,four,hatchback,fwd,ohc,four,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],-1
(116.5; Inf],toyota,gas,std,two,hatchback,rwd,dohc,six,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(50.35;52.45],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],3
(116.5; Inf],toyota,gas,std,two,hatchback,rwd,dohc,six,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(50.35;52.45],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],3
(75.5;116.5],toyota,gas,std,four,sedan,rwd,dohc,six,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(116.5; Inf],toyota,gas,std,four,wagon,rwd,dohc,six,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(116.5; Inf],volkswagen,diesel,std,two,sedan,fwd,ohc,four,idi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(55.55;56.15],(2216.5; Inf],(85;105.5],[-Inf;3.16],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],[-Inf;8497],2
(116.5; Inf],volkswagen,gas,std,two,sedan,fwd,ohc,four,mpfi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(55.55;56.15],[-Inf;2216.5],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],[-Inf;8497],2
(75.5;116.5],volkswagen,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(55.55;56.15],[-Inf;2216.5],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],[-Inf;8497],2
(75.5;116.5],volkswagen,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(55.55;56.15],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],[-Inf;8497],2
(75.5;116.5],volkswagen,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(55.55;56.15],(2216.5; Inf],(85;105.5],[-Inf;3.16],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],2
(75.5;116.5],volkswagen,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(97.25;100.1],(169.05;186.65],(64.3; Inf],(55.55;56.15],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],2
(116.5; Inf],volkswagen,gas,std,two,convertible,fwd,ohc,four,mpfi,front,(94;94.8],[-Inf;168.75],[-Inf;64.3],(55.55;56.15],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],3
(116.5; Inf],volkswagen,gas,std,two,hatchback,fwd,ohc,four,mpfi,front,(94;94.8],[-Inf;168.75],[-Inf;64.3],(50.35;52.45],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],3
(116.5; Inf],volkswagen,gas,std,four,sedan,fwd,ohc,five,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],0
(116.5; Inf],volkswagen,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(85;105.5],[-Inf;3.16],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(25.5; Inf],(29.5; Inf],(8497; Inf],0
(116.5; Inf],volkswagen,gas,std,four,wagon,fwd,ohc,four,mpfi,front,(100.1; Inf],(169.05;186.65],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],(29.5; Inf],(8497; Inf],0
(75.5;116.5],volvo,gas,std,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(56.15;56.25],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-2
[-Inf;75.5],volvo,gas,std,four,wagon,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(56.25; Inf],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(75.5;116.5],volvo,gas,std,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(56.15;56.25],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-2
[-Inf;75.5],volvo,gas,std,four,wagon,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(56.25; Inf],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(75.5;116.5],volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(56.15;56.25],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-2
[-Inf;75.5],volvo,gas,turbo,four,wagon,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(56.25; Inf],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(75.5;116.5],volvo,gas,std,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(75.5;116.5],volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(75.5;116.5],volvo,gas,std,four,sedan,rwd,ohcv,six,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
(75.5;116.5],volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(186.65; Inf],(64.3; Inf],(52.45;55.55],(2216.5; Inf],(105.5; Inf],(3.16; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;25.5],[-Inf;29.5],(8497; Inf],-1
