normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
(96.5; Inf],alfa-romero,gas,std,two,convertible,rwd,dohc,four,mpfi,front,(88.5;92.15],(165.65;173.3],[-Inf;64.3],[-Inf;50.35],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],3
[-Inf;75.5],toyota,gas,std,four,hatchback,fwd,ohc,four,mpfi,front,(101.6; Inf],(175.5;175.65],(64.3; Inf],(52.45;54.85],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],(8497; Inf],-1
[-Inf;75.5],toyota,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(101.6; Inf],(175.5;175.65],(64.3; Inf],(54.85;55.55],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],(8497; Inf],-1
[-Inf;75.5],toyota,gas,std,four,hatchback,fwd,ohc,four,mpfi,front,(101.6; Inf],(175.5;175.65],(64.3; Inf],(52.45;54.85],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],(8497; Inf],-1
(96.5; Inf],toyota,gas,std,two,hatchback,rwd,dohc,six,mpfi,front,(101.6; Inf],(175.65;187.25],(64.3; Inf],(50.35;52.45],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],3
(96.5; Inf],toyota,gas,std,two,hatchback,rwd,dohc,six,mpfi,front,(101.6; Inf],(175.65;187.25],(64.3; Inf],(50.35;52.45],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],3
(75.5;92],toyota,gas,std,four,sedan,rwd,dohc,six,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(52.45;54.85],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(96.5; Inf],toyota,gas,std,four,wagon,rwd,dohc,six,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(52.45;54.85],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(96.5; Inf],volkswagen,diesel,std,two,sedan,fwd,ohc,four,idi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],(2216.5; Inf],[-Inf;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(29.5; Inf],[-Inf;8497],2
(96.5; Inf],volkswagen,gas,std,two,sedan,fwd,ohc,four,mpfi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],[-Inf;2216.5],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],[-Inf;8497],2
(92;96.5],volkswagen,diesel,std,four,sedan,fwd,ohc,four,idi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],(2216.5; Inf],[-Inf;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(29.5; Inf],[-Inf;8497],2
(92;96.5],volkswagen,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],[-Inf;2216.5],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],[-Inf;8497],2
(92;96.5],volkswagen,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],(2216.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],[-Inf;8497],2
(92;96.5],volkswagen,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],(2216.5; Inf],[-Inf;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(29.5; Inf],(8497; Inf],2
(92;96.5],volkswagen,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(97.25;98.6],(165.65;173.3],(64.3; Inf],(55.55;56.15],(2216.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],(8497; Inf],2
(96.5; Inf],volkswagen,gas,std,two,convertible,fwd,ohc,four,mpfi,front,(92.15;95.5],[-Inf;165.65],[-Inf;64.3],(55.55;56.15],(2216.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],3
(96.5; Inf],volkswagen,gas,std,two,hatchback,fwd,ohc,four,mpfi,front,(92.15;95.5],(165.65;173.3],[-Inf;64.3],(50.35;52.45],(2216.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],3
(96.5; Inf],volkswagen,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,(98.6;101.6],(175.65;187.25],(64.3; Inf],(54.85;55.55],(2216.5; Inf],[-Inf;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(29.5; Inf],(8497; Inf],0
(96.5; Inf],volkswagen,gas,std,four,wagon,fwd,ohc,four,mpfi,front,(98.6;101.6],(175.65;187.25],(64.3; Inf],(54.85;55.55],(2216.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(29.5; Inf],(8497; Inf],0
(96.5; Inf],volvo,gas,std,four,sedan,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(56.15;56.25],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-2
[-Inf;75.5],volvo,gas,std,four,wagon,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(56.25; Inf],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(96.5; Inf],volvo,gas,std,four,sedan,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(56.15;56.25],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-2
(96.5; Inf],volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(56.15;56.25],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-2
[-Inf;75.5],volvo,gas,turbo,four,wagon,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(56.25; Inf],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(92;96.5],volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(54.85;55.55],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(92;96.5],volvo,gas,std,four,sedan,rwd,ohcv,six,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(54.85;55.55],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(92;96.5],volvo,diesel,turbo,four,sedan,rwd,ohc,six,idi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(54.85;55.55],(2216.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
(92;96.5],volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,(101.6; Inf],(187.25;188.9],(64.3; Inf],(54.85;55.55],(2216.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;29.5],(8497; Inf],-1
