Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7375;-3.355],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hUd
Mark,Male,(-4.6685;-4.2625],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
Jo,Female,(-3.355;-3.0185],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Jo,Female,(-3.355;-3.0185],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.0185;-2.3195],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hEd
Jo,Female,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7375;-3.355],(2.215;3.1765],(0.4725;1.086],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],(0.4725;1.086],(0.1735;0.829],(0.498; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.355;-3.0185],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Jo,Female,(-3.355;-3.0185],(0.4245;0.711],(0.4725;1.086],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.0185;-2.3195],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hEd
Jo,Female,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7375;-3.355],(2.215;3.1765],(0.4725;1.086],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],(0.4725;1.086],(0.1735;0.829],(0.498; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7375;-3.355],[-Inf;-0.1235],(0.4725;1.086],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hid
Jo,Female,(-3.355;-3.0185],(-0.1235;0.4245],(0.4725;1.086],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.7375;-3.355],(2.215;3.1765],(0.4725;1.086],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.6685;-4.2625],(2.215;3.1765],(0.4725;1.086],(0.1735;0.829],(0.498; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7375;-3.355],[-Inf;-0.1235],(0.4725;1.086],(0.829; Inf],(0.498; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hid
Jo,Female,(-3.355;-3.0185],(-0.1235;0.4245],(0.4725;1.086],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.0185;-2.3195],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hEd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7375;-3.355],(2.215;3.1765],(0.4725;1.086],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.6685;-4.2625],(2.215;3.1765],(0.4725;1.086],(0.1735;0.829],(0.498; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7375;-3.355],[-Inf;-0.1235],(0.4725;1.086],(0.829; Inf],(0.498; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hid
Jo,Female,(-3.355;-3.0185],(-0.1235;0.4245],(0.4725;1.086],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.355;-3.0185],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hEd
Jo,Female,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7375;-3.355],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-4.6685;-4.2625],(2.215;3.1765],(0.4725;1.086],[-Inf;0.1735],(0.498; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Jo,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Jo,Female,(-3.7375;-3.355],[-Inf;-0.1235],(0.4725;1.086],(0.829; Inf],(0.498; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hid
Jo,Female,(-3.7375;-3.355],(0.4245;0.711],(0.4725;1.086],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Jo,Female,(-3.355;-3.0185],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hEd
Jo,Female,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hAd
Jo,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Jo,Female,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],had
Jo,Female,(-3.7375;-3.355],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Jo,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hod
Jo,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Jo,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Kate,Female,(-3.355;-3.0185],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-4.2625;-3.7375],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Kate,Female,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
Kate,Female,(-3.7375;-3.355],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hud
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hed
Kate,Female,(-3.355;-3.0185],(-0.1235;0.4245],[-Inf;0.4725],(0.1735;0.829],(0.498; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7375;-3.355],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
Kate,Female,(-3.355;-3.0185],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Kate,Female,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hud
Kate,Female,(-3.355;-3.0185],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7375;-3.355],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Kate,Female,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
Kate,Female,(-3.355;-3.0185],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7375],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hud
Kate,Female,(-3.355;-3.0185],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hed
Kate,Female,(-3.7375;-3.355],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7375;-3.355],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Kate,Female,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
Kate,Female,(-3.355;-3.0185],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7375],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hud
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hed
Kate,Female,(-4.2625;-3.7375],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7375;-3.355],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hEd
Kate,Female,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Kate,Female,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Kate,Female,(-3.355;-3.0185],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7375],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hud
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hed
Kate,Female,(-4.2625;-3.7375],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7375;-3.355],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(0.498; Inf],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Kate,Female,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],[-Inf;-0.4105],[-Inf; Inf],hEd
