x40,x29,x28,x25,x24,x27,x26,x21,x20,x23,x22,x8,x9,x2,x3,x1,x6,x7,x4,x5,x32,x33,x30,x31,x36,x37,x34,x35,x38,x39,x18,x19,x10,x11,x12,x13,x14,x15,x16,x17,class
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,1.155_to_2.365,1.375_to_2.525,0.285_to_1.105,-0.705_to_0.525,All,1.895_to_2.735,0.145_to_1.175,1.105_to_1.595,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,0.745_to_1.835,-inf_to_0.945,-inf_to_1.985,1.705_to_2.855,5.305_to_inf,3.765_to_4.365,3.915_to_inf,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,-inf_to_1.375,0.285_to_1.105,-0.705_to_0.525,All,-inf_to_0.025,0.145_to_1.175,-inf_to_-0.265,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,0.745_to_1.835,2.005_to_2.785,3.335_to_4.515,1.705_to_2.855,3.715_to_5.305,4.365_to_inf,3.915_to_inf,2.635_to_3.305,2.485_to_inf,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,2.365_to_3.405,1.375_to_2.525,-inf_to_-0.435,-inf_to_-0.705,All,0.885_to_1.895,1.175_to_2.055,-0.265_to_0.395,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,3.675_to_4.455,4.515_to_inf,3.975_to_4.685,3.715_to_5.305,3.765_to_4.365,1.095_to_2.025,3.305_to_inf,-0.655_to_0.315,2
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,3.405_to_4.375,1.375_to_2.525,1.105_to_inf,1.135_to_2.065,All,1.895_to_2.735,3.095_to_3.805,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,2.005_to_2.785,-inf_to_1.985,1.705_to_2.855,2.605_to_3.715,1.515_to_2.575,3.005_to_3.915,1.225_to_1.855,2.485_to_inf,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,-inf_to_1.155,-inf_to_1.375,1.105_to_inf,-inf_to_-0.705,All,1.895_to_2.735,-inf_to_0.145,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.115_to_2.805,0.745_to_1.835,0.945_to_2.005,3.335_to_4.515,2.855_to_3.345,2.605_to_3.715,2.575_to_3.185,2.435_to_3.005,2.635_to_3.305,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,2.365_to_3.405,1.375_to_2.525,0.285_to_1.105,-inf_to_-0.705,All,0.885_to_1.895,0.145_to_1.175,0.395_to_1.105,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.005_to_0.745,3.675_to_4.455,4.515_to_inf,4.685_to_inf,2.605_to_3.715,4.365_to_inf,3.915_to_inf,1.225_to_1.855,-0.655_to_0.315,2
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,2.365_to_3.405,2.525_to_3.825,0.285_to_1.105,-inf_to_-0.705,All,0.885_to_1.895,2.055_to_2.345,0.395_to_1.105,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,-inf_to_0.005,3.225_to_3.675,4.515_to_inf,3.345_to_3.975,3.715_to_5.305,-inf_to_1.515,0.215_to_1.095,1.855_to_2.635,-0.655_to_0.315,2
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,1.155_to_2.365,3.825_to_4.605,-0.435_to_0.285,-0.705_to_0.525,All,0.025_to_0.885,2.345_to_3.095,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,-0.645_to_0.105,0.005_to_0.745,4.455_to_inf,4.515_to_inf,4.685_to_inf,3.715_to_5.305,2.575_to_3.185,0.215_to_1.095,0.605_to_1.225,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,-inf_to_1.155,-inf_to_1.375,-inf_to_-0.435,-0.705_to_0.525,All,0.885_to_1.895,0.145_to_1.175,-0.265_to_0.395,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,-inf_to_0.005,0.945_to_2.005,-inf_to_1.985,1.705_to_2.855,3.715_to_5.305,3.185_to_3.765,2.435_to_3.005,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,-inf_to_1.375,-inf_to_-0.435,0.525_to_1.135,All,0.885_to_1.895,1.175_to_2.055,1.105_to_1.595,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,0.745_to_1.835,-inf_to_0.945,-inf_to_1.985,-inf_to_1.215,2.605_to_3.715,4.365_to_inf,3.915_to_inf,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,3.405_to_4.375,2.525_to_3.825,-0.435_to_0.285,-0.705_to_0.525,All,2.735_to_4.075,3.805_to_inf,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,0.745_to_1.835,2.005_to_2.785,2.765_to_3.335,1.705_to_2.855,-inf_to_0.745,-inf_to_1.515,0.215_to_1.095,-inf_to_0.605,2.485_to_inf,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,3.405_to_4.375,1.375_to_2.525,0.285_to_1.105,1.135_to_2.065,All,1.895_to_2.735,3.805_to_inf,-0.265_to_0.395,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.645,0.745_to_1.835,2.005_to_2.785,4.515_to_inf,1.705_to_2.855,0.745_to_1.755,1.515_to_2.575,1.095_to_2.025,-inf_to_0.605,0.315_to_0.985,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,4.375_to_inf,4.605_to_inf,1.105_to_inf,1.135_to_2.065,All,2.735_to_4.075,3.805_to_inf,1.595_to_2.165,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,2.785_to_3.225,3.335_to_4.515,1.705_to_2.855,1.755_to_2.605,-inf_to_1.515,-inf_to_0.215,-inf_to_0.605,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,1.375_to_2.525,0.285_to_1.105,0.525_to_1.135,All,0.885_to_1.895,3.805_to_inf,-0.265_to_0.395,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,-0.645_to_0.105,0.005_to_0.745,4.455_to_inf,4.515_to_inf,2.855_to_3.345,2.605_to_3.715,-inf_to_1.515,0.215_to_1.095,-inf_to_0.605,-inf_to_-0.655,1
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,2.365_to_3.405,2.525_to_3.825,-inf_to_-0.435,-0.705_to_0.525,All,1.895_to_2.735,2.345_to_3.095,-0.265_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,-0.645_to_0.105,-inf_to_0.005,3.675_to_4.455,4.515_to_inf,4.685_to_inf,3.715_to_5.305,3.765_to_4.365,2.435_to_3.005,2.635_to_3.305,0.985_to_1.815,2
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,1.155_to_2.365,2.525_to_3.825,-inf_to_-0.435,-0.705_to_0.525,All,-inf_to_0.025,1.175_to_2.055,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,0.745_to_1.835,4.455_to_inf,4.515_to_inf,3.975_to_4.685,3.715_to_5.305,-inf_to_1.515,2.025_to_2.435,1.855_to_2.635,0.315_to_0.985,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,1.155_to_2.365,-inf_to_1.375,-0.435_to_0.285,-inf_to_-0.705,All,0.025_to_0.885,0.145_to_1.175,0.395_to_1.105,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,1.835_to_inf,-inf_to_0.945,-inf_to_1.985,3.975_to_4.685,3.715_to_5.305,4.365_to_inf,3.915_to_inf,1.855_to_2.635,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,4.375_to_inf,2.525_to_3.825,1.105_to_inf,1.135_to_2.065,All,4.075_to_inf,3.805_to_inf,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.745_to_1.835,0.945_to_2.005,3.335_to_4.515,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,-inf_to_0.215,-inf_to_0.605,0.985_to_1.815,1
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,2.365_to_3.405,1.375_to_2.525,-inf_to_-0.435,1.135_to_2.065,All,0.885_to_1.895,0.145_to_1.175,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.005_to_0.745,4.455_to_inf,4.515_to_inf,4.685_to_inf,2.605_to_3.715,2.575_to_3.185,3.005_to_3.915,1.855_to_2.635,-0.655_to_0.315,2
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,2.525_to_3.825,1.105_to_inf,-inf_to_-0.705,All,4.075_to_inf,3.805_to_inf,0.395_to_1.105,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,0.945_to_2.005,-inf_to_1.985,1.215_to_1.705,-inf_to_0.745,-inf_to_1.515,1.095_to_2.025,0.605_to_1.225,1.815_to_2.485,0
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,4.605_to_inf,-0.435_to_0.285,0.525_to_1.135,All,4.075_to_inf,3.805_to_inf,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,-0.645_to_0.105,0.745_to_1.835,2.005_to_2.785,1.985_to_2.765,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,-inf_to_0.215,0.605_to_1.225,-inf_to_-0.655,1
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,2.525_to_3.825,-0.435_to_0.285,0.525_to_1.135,All,0.885_to_1.895,0.145_to_1.175,1.595_to_2.165,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,2.115_to_2.805,-inf_to_0.005,0.945_to_2.005,-inf_to_1.985,1.705_to_2.855,3.715_to_5.305,4.365_to_inf,3.005_to_3.915,2.635_to_3.305,1.815_to_2.485,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,4.375_to_inf,2.525_to_3.825,1.105_to_inf,-0.705_to_0.525,All,2.735_to_4.075,3.805_to_inf,1.595_to_2.165,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.745_to_1.835,2.785_to_3.225,-inf_to_1.985,2.855_to_3.345,0.745_to_1.755,-inf_to_1.515,1.095_to_2.025,0.605_to_1.225,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,2.525_to_3.825,1.105_to_inf,1.135_to_2.065,All,1.895_to_2.735,-inf_to_0.145,-0.265_to_0.395,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.745_to_1.835,3.675_to_4.455,4.515_to_inf,3.345_to_3.975,2.605_to_3.715,3.185_to_3.765,3.005_to_3.915,1.855_to_2.635,-0.655_to_0.315,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,-inf_to_1.375,-0.435_to_0.285,-0.705_to_0.525,All,-inf_to_0.025,1.175_to_2.055,-inf_to_-0.265,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,1.835_to_inf,0.945_to_2.005,-inf_to_1.985,1.705_to_2.855,5.305_to_inf,3.765_to_4.365,3.915_to_inf,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,1.155_to_2.365,-inf_to_1.375,0.285_to_1.105,-inf_to_-0.705,All,-inf_to_0.025,0.145_to_1.175,1.595_to_2.165,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,1.835_to_inf,0.945_to_2.005,-inf_to_1.985,1.705_to_2.855,2.605_to_3.715,4.365_to_inf,3.915_to_inf,3.305_to_inf,1.815_to_2.485,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,4.375_to_inf,3.825_to_4.605,0.285_to_1.105,-0.705_to_0.525,All,4.075_to_inf,3.805_to_inf,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,-0.645_to_0.105,-inf_to_0.005,3.675_to_4.455,3.335_to_4.515,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,1.095_to_2.025,-inf_to_0.605,1.815_to_2.485,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,1.155_to_2.365,2.525_to_3.825,-0.435_to_0.285,-0.705_to_0.525,All,0.025_to_0.885,1.175_to_2.055,1.105_to_1.595,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,4.455_to_inf,3.335_to_4.515,1.705_to_2.855,2.605_to_3.715,-inf_to_1.515,0.215_to_1.095,-inf_to_0.605,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,-inf_to_1.155,-inf_to_1.375,-0.435_to_0.285,0.525_to_1.135,All,-inf_to_0.025,-inf_to_0.145,-0.265_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,1.835_to_inf,0.945_to_2.005,1.985_to_2.765,3.345_to_3.975,3.715_to_5.305,4.365_to_inf,3.915_to_inf,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,2.525_to_3.825,-0.435_to_0.285,-0.705_to_0.525,All,0.885_to_1.895,0.145_to_1.175,1.105_to_1.595,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.745_to_1.835,3.225_to_3.675,4.515_to_inf,4.685_to_inf,3.715_to_5.305,2.575_to_3.185,0.215_to_1.095,0.605_to_1.225,0.315_to_0.985,1
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,4.375_to_inf,4.605_to_inf,-0.435_to_0.285,-0.705_to_0.525,All,4.075_to_inf,3.095_to_3.805,-0.265_to_0.395,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.005_to_0.745,3.225_to_3.675,1.985_to_2.765,1.215_to_1.705,0.745_to_1.755,-inf_to_1.515,0.215_to_1.095,0.605_to_1.225,0.315_to_0.985,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,-inf_to_1.375,-inf_to_-0.435,-inf_to_-0.705,All,0.885_to_1.895,-inf_to_0.145,-0.265_to_0.395,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,1.835_to_inf,-inf_to_0.945,2.765_to_3.335,-inf_to_1.215,2.605_to_3.715,4.365_to_inf,3.915_to_inf,3.305_to_inf,0.985_to_1.815,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,4.375_to_inf,2.525_to_3.825,-inf_to_-0.435,2.065_to_inf,All,4.075_to_inf,3.805_to_inf,2.165_to_inf,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,3.225_to_3.675,3.335_to_4.515,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,-inf_to_0.215,-inf_to_0.605,-0.655_to_0.315,0
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,2.365_to_3.405,2.525_to_3.825,-0.435_to_0.285,-inf_to_-0.705,All,0.885_to_1.895,1.175_to_2.055,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,-inf_to_0.005,4.455_to_inf,4.515_to_inf,3.975_to_4.685,2.605_to_3.715,2.575_to_3.185,2.435_to_3.005,3.305_to_inf,-inf_to_-0.655,2
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,4.375_to_inf,4.605_to_inf,-0.435_to_0.285,0.525_to_1.135,All,2.735_to_4.075,3.805_to_inf,1.595_to_2.165,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,1.835_to_inf,3.675_to_4.455,1.985_to_2.765,2.855_to_3.345,1.755_to_2.605,-inf_to_1.515,-inf_to_0.215,-inf_to_0.605,-inf_to_-0.655,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,-inf_to_1.155,1.375_to_2.525,-0.435_to_0.285,-0.705_to_0.525,All,-inf_to_0.025,-inf_to_0.145,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,0.005_to_0.745,2.005_to_2.785,3.335_to_4.515,2.855_to_3.345,2.605_to_3.715,4.365_to_inf,3.005_to_3.915,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,1.155_to_2.365,1.375_to_2.525,0.285_to_1.105,0.525_to_1.135,All,0.025_to_0.885,1.175_to_2.055,-0.265_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.115_to_2.805,1.835_to_inf,2.005_to_2.785,4.515_to_inf,4.685_to_inf,2.605_to_3.715,4.365_to_inf,3.915_to_inf,2.635_to_3.305,1.815_to_2.485,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,3.405_to_4.375,2.525_to_3.825,0.285_to_1.105,-0.705_to_0.525,All,2.735_to_4.075,3.805_to_inf,2.165_to_inf,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.645,-inf_to_0.005,3.675_to_4.455,1.985_to_2.765,1.215_to_1.705,0.745_to_1.755,-inf_to_1.515,1.095_to_2.025,1.855_to_2.635,0.315_to_0.985,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,1.375_to_2.525,-0.435_to_0.285,-0.705_to_0.525,All,0.025_to_0.885,0.145_to_1.175,-inf_to_-0.265,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,1.835_to_inf,0.945_to_2.005,-inf_to_1.985,1.705_to_2.855,3.715_to_5.305,4.365_to_inf,3.915_to_inf,2.635_to_3.305,2.485_to_inf,2
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,4.375_to_inf,2.525_to_3.825,0.285_to_1.105,0.525_to_1.135,All,4.075_to_inf,3.805_to_inf,1.595_to_2.165,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,3.225_to_3.675,-inf_to_1.985,2.855_to_3.345,-inf_to_0.745,-inf_to_1.515,0.215_to_1.095,-inf_to_0.605,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,1.155_to_2.365,-inf_to_1.375,-inf_to_-0.435,-inf_to_-0.705,All,-inf_to_0.025,-inf_to_0.145,1.105_to_1.595,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,-inf_to_0.005,2.005_to_2.785,3.335_to_4.515,3.975_to_4.685,0.745_to_1.755,4.365_to_inf,3.915_to_inf,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,1.155_to_2.365,2.525_to_3.825,1.105_to_inf,2.065_to_inf,All,2.735_to_4.075,3.095_to_3.805,2.165_to_inf,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.005_to_0.745,2.785_to_3.225,2.765_to_3.335,1.705_to_2.855,0.745_to_1.755,-inf_to_1.515,2.025_to_2.435,-inf_to_0.605,1.815_to_2.485,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,-inf_to_1.375,-inf_to_-0.435,-0.705_to_0.525,All,0.025_to_0.885,1.175_to_2.055,-0.265_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,1.835_to_inf,2.005_to_2.785,-inf_to_1.985,3.345_to_3.975,5.305_to_inf,3.765_to_4.365,3.915_to_inf,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,1.375_to_2.525,-inf_to_-0.435,-inf_to_-0.705,All,-inf_to_0.025,0.145_to_1.175,-0.265_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.115_to_2.805,0.745_to_1.835,-inf_to_0.945,3.335_to_4.515,3.345_to_3.975,1.755_to_2.605,4.365_to_inf,3.915_to_inf,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,1.155_to_2.365,3.825_to_4.605,-0.435_to_0.285,2.065_to_inf,All,-inf_to_0.025,1.175_to_2.055,1.105_to_1.595,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,3.225_to_3.675,4.515_to_inf,4.685_to_inf,5.305_to_inf,3.185_to_3.765,3.005_to_3.915,1.225_to_1.855,-inf_to_-0.655,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,2.525_to_3.825,1.105_to_inf,-inf_to_-0.705,All,-inf_to_0.025,2.055_to_2.345,-inf_to_-0.265,0.745_to_1.475,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,1.835_to_inf,3.675_to_4.455,3.335_to_4.515,3.345_to_3.975,2.605_to_3.715,3.185_to_3.765,3.915_to_inf,1.855_to_2.635,2.485_to_inf,2
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,4.375_to_inf,3.825_to_4.605,1.105_to_inf,-0.705_to_0.525,All,0.885_to_1.895,3.095_to_3.805,0.395_to_1.105,1.475_to_2.105,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.645,-inf_to_0.005,4.455_to_inf,3.335_to_4.515,2.855_to_3.345,0.745_to_1.755,3.185_to_3.765,2.025_to_2.435,-inf_to_0.605,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,4.375_to_inf,2.525_to_3.825,-inf_to_-0.435,-inf_to_-0.705,All,0.885_to_1.895,0.145_to_1.175,1.105_to_1.595,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.745_to_1.835,4.455_to_inf,4.515_to_inf,3.975_to_4.685,3.715_to_5.305,3.185_to_3.765,2.435_to_3.005,1.225_to_1.855,0.315_to_0.985,1
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,1.155_to_2.365,1.375_to_2.525,-0.435_to_0.285,-0.705_to_0.525,All,0.025_to_0.885,0.145_to_1.175,0.395_to_1.105,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.115_to_2.805,0.005_to_0.745,2.785_to_3.225,3.335_to_4.515,2.855_to_3.345,3.715_to_5.305,3.185_to_3.765,3.915_to_inf,1.855_to_2.635,2.485_to_inf,2
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,2.365_to_3.405,-inf_to_1.375,-0.435_to_0.285,0.525_to_1.135,All,-inf_to_0.025,1.175_to_2.055,1.105_to_1.595,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,0.745_to_1.835,2.005_to_2.785,-inf_to_1.985,1.705_to_2.855,1.755_to_2.605,2.575_to_3.185,3.915_to_inf,3.305_to_inf,1.815_to_2.485,0
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,1.375_to_2.525,1.105_to_inf,2.065_to_inf,All,2.735_to_4.075,3.805_to_inf,2.165_to_inf,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,0.745_to_1.835,3.225_to_3.675,-inf_to_1.985,1.705_to_2.855,0.745_to_1.755,1.515_to_2.575,3.005_to_3.915,0.605_to_1.225,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,-inf_to_1.155,1.375_to_2.525,-0.435_to_0.285,0.525_to_1.135,All,0.025_to_0.885,0.145_to_1.175,-inf_to_-0.265,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.115_to_2.805,-inf_to_0.005,0.945_to_2.005,1.985_to_2.765,2.855_to_3.345,2.605_to_3.715,4.365_to_inf,3.915_to_inf,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,4.375_to_inf,1.375_to_2.525,1.105_to_inf,-0.705_to_0.525,All,1.895_to_2.735,3.805_to_inf,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,-inf_to_0.005,3.225_to_3.675,1.985_to_2.765,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,1.095_to_2.025,-inf_to_0.605,-inf_to_-0.655,0
All,All,All,All,All,All,All,All,0.495_to_inf,All,All,3.405_to_4.375,-inf_to_1.375,-0.435_to_0.285,2.065_to_inf,All,1.895_to_2.735,3.805_to_inf,1.105_to_1.595,2.105_to_2.825,All,All,All,All,All,All,All,All,All,All,-0.645_to_0.105,0.005_to_0.745,2.005_to_2.785,-inf_to_1.985,1.705_to_2.855,0.745_to_1.755,-inf_to_1.515,3.005_to_3.915,3.305_to_inf,0.315_to_0.985,0
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,3.405_to_4.375,3.825_to_4.605,-inf_to_-0.435,-0.705_to_0.525,All,0.885_to_1.895,2.055_to_2.345,0.395_to_1.105,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.195,0.005_to_0.745,4.455_to_inf,4.515_to_inf,4.685_to_inf,2.605_to_3.715,2.575_to_3.185,2.435_to_3.005,-inf_to_0.605,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,2.365_to_3.405,4.605_to_inf,1.105_to_inf,2.065_to_inf,All,2.735_to_4.075,2.345_to_3.095,2.165_to_inf,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,0.005_to_0.745,2.005_to_2.785,1.985_to_2.765,2.855_to_3.345,2.605_to_3.715,1.515_to_2.575,1.095_to_2.025,1.225_to_1.855,-0.655_to_0.315,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,2.365_to_3.405,3.825_to_4.605,-0.435_to_0.285,-inf_to_-0.705,All,0.885_to_1.895,3.805_to_inf,1.595_to_2.165,2.825_to_inf,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.645,0.005_to_0.745,4.455_to_inf,4.515_to_inf,3.975_to_4.685,1.755_to_2.605,-inf_to_1.515,0.215_to_1.095,-inf_to_0.605,-0.655_to_0.315,1
All,All,All,All,All,All,All,All,-0.505_to_0.495,All,All,-inf_to_1.155,-inf_to_1.375,-inf_to_-0.435,0.525_to_1.135,All,1.895_to_2.735,2.055_to_2.345,0.395_to_1.105,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.805_to_inf,0.745_to_1.835,0.945_to_2.005,-inf_to_1.985,1.705_to_2.855,2.605_to_3.715,3.765_to_4.365,3.915_to_inf,3.305_to_inf,1.815_to_2.485,0
All,All,All,All,All,All,All,All,-inf_to_-0.505,All,All,1.155_to_2.365,4.605_to_inf,-0.435_to_0.285,-0.705_to_0.525,All,0.885_to_1.895,2.345_to_3.095,1.595_to_2.165,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,1.195_to_2.115,-inf_to_0.005,4.455_to_inf,3.335_to_4.515,4.685_to_inf,1.755_to_2.605,1.515_to_2.575,0.215_to_1.095,-inf_to_0.605,-0.655_to_0.315,1
